date,tavg_f,Location
2018-08-10,64.75999999999999,Paris
2018-08-11,67.46000000000001,Paris
2018-08-12,73.22,Paris
2018-08-13,67.46000000000001,Paris
2018-08-14,67.82,Paris
2018-08-15,68.18,Paris
2018-08-16,71.42,Paris
2018-08-17,66.92,Paris
2018-08-18,65.66,Paris
2018-08-19,70.16,Paris
2018-08-20,70.52,Paris
2018-08-21,71.6,Paris
2018-08-22,73.94,Paris
2018-08-23,68.9,Paris
2018-08-24,62.42,Paris
2018-08-25,60.44,Paris
2018-08-26,62.24,Paris
2018-08-27,66.92,Paris
2018-08-28,66.02,Paris
2018-08-29,64.75999999999999,Paris
2018-08-30,62.6,Paris
2018-08-31,63.5,Paris
2018-09-01,61.88,Paris
2018-09-02,63.31999999999999,Paris
2018-09-03,64.58000000000001,Paris
2018-09-04,63.86,Paris
2018-09-05,68.72,Paris
2018-09-06,64.4,Paris
2018-09-07,61.34,Paris
2018-09-08,62.06,Paris
2018-09-09,69.44,Paris
2018-09-10,65.84,Paris
2018-09-11,70.34,Paris
2018-09-12,68.53999999999999,Paris
2018-09-13,60.980000000000004,Paris
2018-09-14,60.26,Paris
2018-09-15,60.08,Paris
2018-09-16,64.75999999999999,Paris
2018-09-17,68.9,Paris
2018-09-18,69.44,Paris
2018-09-19,69.25999999999999,Paris
2018-09-20,68.36,Paris
2018-09-21,62.96,Paris
2018-09-22,58.64,Paris
2018-09-23,63.31999999999999,Paris
2018-09-24,52.7,Paris
2018-09-25,52.519999999999996,Paris
2018-09-26,55.22,Paris
2018-09-27,60.980000000000004,Paris
2018-09-28,57.92,Paris
2018-09-29,53.42,Paris
2018-09-30,51.8,Paris
2018-10-01,53.06,Paris
2018-10-02,54.14,Paris
2018-10-03,60.620000000000005,Paris
2018-10-04,60.620000000000005,Paris
2018-10-05,62.42,Paris
2018-10-06,62.96,Paris
2018-10-07,56.480000000000004,Paris
2018-10-08,53.6,Paris
2018-10-09,59.540000000000006,Paris
2018-10-10,64.03999999999999,Paris
2018-10-11,67.64,Paris
2018-10-12,66.74000000000001,Paris
2018-10-13,69.25999999999999,Paris
2018-10-14,68.9,Paris
2018-10-15,69.62,Paris
2018-10-16,66.74000000000001,Paris
2018-10-17,61.34,Paris
2018-10-18,58.28,Paris
2018-10-19,54.68,Paris
2018-10-20,51.620000000000005,Paris
2018-10-21,51.44,Paris
2018-10-22,52.7,Paris
2018-10-23,50.36,Paris
2018-10-24,55.22,Paris
2018-10-25,55.76,Paris
2018-10-26,51.08,Paris
2018-10-27,42.620000000000005,Paris
2018-10-28,41.36,Paris
2018-10-29,39.56,Paris
2018-10-30,43.52,Paris
2018-10-31,45.32,Paris
2018-11-01,50.36,Paris
2018-11-02,46.22,Paris
2018-11-03,41.72,Paris
2018-11-04,46.4,Paris
2018-11-05,56.120000000000005,Paris
2018-11-06,59.0,Paris
2018-11-07,51.8,Paris
2018-11-08,48.56,Paris
2018-11-09,50.0,Paris
2018-11-10,52.7,Paris
2018-11-11,52.7,Paris
2018-11-12,51.08,Paris
2018-11-13,51.980000000000004,Paris
2018-11-14,49.82,Paris
2018-11-15,46.58,Paris
2018-11-16,44.06,Paris
2018-11-17,39.2,Paris
2018-11-18,39.2,Paris
2018-11-19,36.68,Paris
2018-11-20,35.06,Paris
2018-11-21,35.78,Paris
2018-11-22,36.86,Paris
2018-11-23,39.56,Paris
2018-11-24,44.96,Paris
2018-11-25,43.7,Paris
2018-11-26,41.0,Paris
2018-11-27,43.16,Paris
2018-11-28,49.28,Paris
2018-11-29,52.7,Paris
2018-11-30,50.72,Paris
2018-12-01,46.4,Paris
2018-12-02,56.84,Paris
2018-12-03,56.120000000000005,Paris
2018-12-04,49.1,Paris
2018-12-05,49.1,Paris
2018-12-06,53.96,Paris
2018-12-07,50.540000000000006,Paris
2018-12-08,48.74,Paris
2018-12-09,48.379999999999995,Paris
2018-12-10,45.14,Paris
2018-12-11,42.44,Paris
2018-12-12,33.62,Paris
2018-12-13,33.26,Paris
2018-12-14,30.56,Paris
2018-12-15,32.72,Paris
2018-12-16,40.46,Paris
2018-12-17,43.879999999999995,Paris
2018-12-18,43.7,Paris
2018-12-19,47.480000000000004,Paris
2018-12-20,47.120000000000005,Paris
2018-12-21,54.14,Paris
2018-12-22,52.34,Paris
2018-12-23,51.8,Paris
2018-12-24,46.4,Paris
2018-12-25,37.4,Paris
2018-12-26,33.62,Paris
2018-12-27,31.82,Paris
2018-12-28,31.46,Paris
2018-12-29,38.84,Paris
2018-12-30,46.58,Paris
2018-12-31,46.94,Paris
2019-01-01,45.5,Paris
2019-01-02,41.18,Paris
2019-01-03,39.56,Paris
2019-01-04,38.3,Paris
2019-01-05,39.2,Paris
2019-01-06,39.92,Paris
2019-01-07,43.34,Paris
2019-01-08,45.14,Paris
2019-01-09,38.66,Paris
2019-01-10,35.42,Paris
2019-01-11,41.18,Paris
2019-01-12,44.42,Paris
2019-01-13,49.28,Paris
2019-01-14,46.04,Paris
2019-01-15,44.24,Paris
2019-01-16,41.36,Paris
2019-01-17,39.92,Paris
2019-01-18,34.52,Paris
2019-01-19,32.18,Paris
2019-01-20,34.7,Paris
2019-01-21,29.66,Paris
2019-01-22,30.74,Paris
2019-01-23,33.08,Paris
2019-01-24,32.18,Paris
2019-01-25,37.4,Paris
2019-01-26,46.04,Paris
2019-01-27,42.980000000000004,Paris
2019-01-28,38.66,Paris
2019-01-29,33.8,Paris
2019-01-30,35.06,Paris
2019-01-31,32.9,Paris
2019-02-01,41.0,Paris
2019-02-02,37.94,Paris
2019-02-03,37.04,Paris
2019-02-04,35.24,Paris
2019-02-05,40.28,Paris
2019-02-06,43.52,Paris
2019-02-07,48.019999999999996,Paris
2019-02-08,46.94,Paris
2019-02-09,48.74,Paris
2019-02-10,46.04,Paris
2019-02-11,41.36,Paris
2019-02-12,38.84,Paris
2019-02-13,36.5,Paris
2019-02-14,42.8,Paris
2019-02-15,48.019999999999996,Paris
2019-02-16,46.4,Paris
2019-02-17,49.46,Paris
2019-02-18,48.2,Paris
2019-02-19,46.58,Paris
2019-02-20,44.24,Paris
2019-02-21,47.84,Paris
2019-02-22,49.1,Paris
2019-02-23,49.1,Paris
2019-02-24,45.5,Paris
2019-02-25,49.28,Paris
2019-02-26,52.7,Paris
2019-02-27,53.42,Paris
2019-02-28,50.72,Paris
2019-03-01,49.46,Paris
2019-03-02,50.0,Paris
2019-03-03,53.78,Paris
2019-03-04,48.74,Paris
2019-03-05,46.76,Paris
2019-03-06,50.18,Paris
2019-03-07,48.56,Paris
2019-03-08,47.84,Paris
2019-03-09,52.16,Paris
2019-03-10,51.980000000000004,Paris
2019-03-11,43.52,Paris
2019-03-12,45.5,Paris
2019-03-13,45.14,Paris
2019-03-14,47.3,Paris
2019-03-15,53.6,Paris
2019-03-16,53.06,Paris
2019-03-17,45.14,Paris
2019-03-18,44.42,Paris
2019-03-19,45.86,Paris
2019-03-20,47.84,Paris
2019-03-21,50.36,Paris
2019-03-22,51.8,Paris
2019-03-23,48.019999999999996,Paris
2019-03-24,48.019999999999996,Paris
2019-03-25,44.96,Paris
2019-03-26,46.76,Paris
2019-03-27,46.76,Paris
2019-03-28,48.2,Paris
2019-03-29,52.34,Paris
2019-03-30,55.400000000000006,Paris
2019-03-31,55.94,Paris
2019-04-01,56.120000000000005,Paris
2019-04-02,54.5,Paris
2019-04-03,44.24,Paris
2019-04-04,44.78,Paris
2019-04-05,47.480000000000004,Paris
2019-04-06,51.44,Paris
2019-04-07,53.96,Paris
2019-04-08,53.24,Paris
2019-04-09,51.44,Paris
2019-04-10,50.0,Paris
2019-04-11,45.68,Paris
2019-04-12,42.8,Paris
2019-04-13,40.64,Paris
2019-04-14,40.1,Paris
2019-04-15,48.019999999999996,Paris
2019-04-16,52.519999999999996,Paris
2019-04-17,55.040000000000006,Paris
2019-04-18,61.34,Paris
2019-04-19,63.86,Paris
2019-04-20,65.48,Paris
2019-04-21,63.68000000000001,Paris
2019-04-22,64.4,Paris
2019-04-23,61.88,Paris
2019-04-24,58.28,Paris
2019-04-25,53.24,Paris
2019-04-26,53.24,Paris
2019-04-27,50.540000000000006,Paris
2019-04-28,47.3,Paris
2019-04-29,49.82,Paris
2019-04-30,49.82,Paris
2019-05-01,52.519999999999996,Paris
2019-05-02,52.519999999999996,Paris
2019-05-03,51.44,Paris
2019-05-04,44.24,Paris
2019-05-05,44.06,Paris
2019-05-06,46.76,Paris
2019-05-07,52.34,Paris
2019-05-08,52.879999999999995,Paris
2019-05-09,53.06,Paris
2019-05-10,52.7,Paris
2019-05-11,53.24,Paris
2019-05-12,49.82,Paris
2019-05-13,52.519999999999996,Paris
2019-05-14,54.5,Paris
2019-05-15,54.86,Paris
2019-05-16,54.68,Paris
2019-05-17,55.76,Paris
2019-05-18,58.64,Paris
2019-05-19,57.379999999999995,Paris
2019-05-20,57.379999999999995,Paris
2019-05-21,59.540000000000006,Paris
2019-05-22,60.26,Paris
2019-05-23,63.86,Paris
2019-05-24,63.68000000000001,Paris
2019-05-25,61.16,Paris
2019-05-26,59.900000000000006,Paris
2019-05-27,62.24,Paris
2019-05-28,55.94,Paris
2019-05-29,57.379999999999995,Paris
2019-05-30,62.6,Paris
2019-05-31,66.2,Paris
2019-06-01,71.42,Paris
2019-06-02,77.72,Paris
2019-06-03,66.02,Paris
2019-06-04,66.92,Paris
2019-06-05,57.019999999999996,Paris
2019-06-06,58.64,Paris
2019-06-07,58.28,Paris
2019-06-08,59.18,Paris
2019-06-09,59.18,Paris
2019-06-10,58.82,Paris
2019-06-11,56.3,Paris
2019-06-12,55.94,Paris
2019-06-13,58.46,Paris
2019-06-14,64.75999999999999,Paris
2019-06-15,64.94,Paris
2019-06-16,64.94,Paris
2019-06-17,69.08000000000001,Paris
2019-06-18,71.6,Paris
2019-06-19,71.78,Paris
2019-06-20,63.68000000000001,Paris
2019-06-21,62.24,Paris
2019-06-22,64.22,Paris
2019-06-23,71.96000000000001,Paris
2019-06-24,77.72,Paris
2019-06-25,79.88,Paris
2019-06-26,77.36,Paris
2019-06-27,76.1,Paris
2019-06-28,74.66,Paris
2019-06-29,80.24000000000001,Paris
2019-06-30,74.66,Paris
2019-07-01,66.92,Paris
2019-07-02,65.12,Paris
2019-07-03,66.56,Paris
2019-07-04,67.82,Paris
2019-07-05,72.68,Paris
2019-07-06,75.56,Paris
2019-07-07,67.1,Paris
2019-07-08,64.58000000000001,Paris
2019-07-09,63.68000000000001,Paris
2019-07-10,69.44,Paris
2019-07-11,74.48,Paris
2019-07-12,69.80000000000001,Paris
2019-07-13,67.28,Paris
2019-07-14,62.42,Paris
2019-07-15,63.14,Paris
2019-07-16,65.30000000000001,Paris
2019-07-17,71.42,Paris
2019-07-18,68.9,Paris
2019-07-19,71.24000000000001,Paris
2019-07-20,72.68,Paris
2019-07-21,70.16,Paris
2019-07-22,75.56,Paris
2019-07-23,82.75999999999999,Paris
2019-07-24,89.06,Paris
2019-07-25,92.66,Paris
2019-07-26,78.44,Paris
2019-07-27,64.4,Paris
2019-07-28,66.92,Paris
2019-07-29,70.7,Paris
2019-07-30,69.98,Paris
2019-07-31,66.92,Paris
2019-08-01,71.24000000000001,Paris
2019-08-02,70.34,Paris
2019-08-03,67.64,Paris
2019-08-04,72.86,Paris
2019-08-05,72.5,Paris
2019-08-06,68.0,Paris
2019-08-07,69.44,Paris
2019-08-08,73.4,Paris
2019-08-09,73.03999999999999,Paris
2019-08-10,70.7,Paris
2019-08-11,65.12,Paris
2019-08-12,62.42,Paris
2019-08-13,60.08,Paris
2019-08-14,65.66,Paris
2019-08-15,66.74000000000001,Paris
2019-08-16,66.74000000000001,Paris
2019-08-17,65.48,Paris
2019-08-18,66.2,Paris
2019-08-19,64.94,Paris
2019-08-20,64.4,Paris
2019-08-21,63.5,Paris
2019-08-22,66.74000000000001,Paris
2019-08-23,69.25999999999999,Paris
2019-08-24,73.75999999999999,Paris
2019-08-25,77.18,Paris
2019-08-26,77.9,Paris
2019-08-27,78.80000000000001,Paris
2019-08-28,75.92,Paris
2019-08-29,69.25999999999999,Paris
2019-08-30,66.74000000000001,Paris
2019-08-31,72.68,Paris
2019-09-01,64.4,Paris
2019-09-02,61.7,Paris
2019-09-03,63.14,Paris
2019-09-04,62.96,Paris
2019-09-05,58.64,Paris
2019-09-06,57.56,Paris
2019-09-07,59.72,Paris
2019-09-08,56.480000000000004,Paris
2019-09-09,56.84,Paris
2019-09-10,62.06,Paris
2019-09-11,63.31999999999999,Paris
2019-09-12,68.18,Paris
2019-09-13,65.48,Paris
2019-09-14,65.30000000000001,Paris
2019-09-15,67.64,Paris
2019-09-16,66.74000000000001,Paris
2019-09-17,64.03999999999999,Paris
2019-09-18,57.019999999999996,Paris
2019-09-19,57.019999999999996,Paris
2019-09-20,59.900000000000006,Paris
2019-09-21,68.18,Paris
2019-09-22,65.66,Paris
2019-09-23,63.31999999999999,Paris
2019-09-24,60.8,Paris
2019-09-25,59.900000000000006,Paris
2019-09-26,63.86,Paris
2019-09-27,61.16,Paris
2019-09-28,61.16,Paris
2019-09-29,60.08,Paris
2019-09-30,60.26,Paris
2019-10-01,62.78,Paris
2019-10-02,55.400000000000006,Paris
2019-10-03,48.2,Paris
2019-10-04,55.76,Paris
2019-10-05,57.74,Paris
2019-10-06,58.1,Paris
2019-10-07,57.379999999999995,Paris
2019-10-08,56.3,Paris
2019-10-09,54.5,Paris
2019-10-10,56.480000000000004,Paris
2019-10-11,58.28,Paris
2019-10-12,60.08,Paris
2019-10-13,66.38,Paris
2019-10-14,64.58000000000001,Paris
2019-10-15,57.92,Paris
2019-10-16,55.94,Paris
2019-10-17,57.019999999999996,Paris
2019-10-18,57.2,Paris
2019-10-19,55.040000000000006,Paris
2019-10-20,52.34,Paris
2019-10-21,53.06,Paris
2019-10-22,48.92,Paris
2019-10-23,54.32,Paris
2019-10-24,58.28,Paris
2019-10-25,55.58,Paris
2019-10-26,59.18,Paris
2019-10-27,51.8,Paris
2019-10-28,46.76,Paris
2019-10-29,49.1,Paris
2019-10-30,47.120000000000005,Paris
2019-10-31,48.92,Paris
2019-11-01,54.68,Paris
2019-11-02,56.480000000000004,Paris
2019-11-03,52.16,Paris
2019-11-04,52.16,Paris
2019-11-05,48.74,Paris
2019-11-06,50.0,Paris
2019-11-07,48.2,Paris
2019-11-08,43.16,Paris
2019-11-09,42.44,Paris
2019-11-10,43.16,Paris
2019-11-11,42.44,Paris
2019-11-12,41.36,Paris
2019-11-13,44.06,Paris
2019-11-14,42.08,Paris
2019-11-15,37.58,Paris
2019-11-16,41.36,Paris
2019-11-17,42.08,Paris
2019-11-18,41.72,Paris
2019-11-19,42.8,Paris
2019-11-20,37.58,Paris
2019-11-21,41.72,Paris
2019-11-22,47.84,Paris
2019-11-23,48.379999999999995,Paris
2019-11-24,46.76,Paris
2019-11-25,49.28,Paris
2019-11-26,52.16,Paris
2019-11-27,51.980000000000004,Paris
2019-11-28,51.44,Paris
2019-11-29,47.120000000000005,Paris
2019-11-30,41.0,Paris
2019-12-01,37.22,Paris
2019-12-02,36.14,Paris
2019-12-03,35.78,Paris
2019-12-04,33.62,Paris
2019-12-05,31.1,Paris
2019-12-06,38.3,Paris
2019-12-07,49.46,Paris
2019-12-08,50.36,Paris
2019-12-09,44.78,Paris
2019-12-10,39.56,Paris
2019-12-11,44.24,Paris
2019-12-12,40.28,Paris
2019-12-13,44.96,Paris
2019-12-14,48.019999999999996,Paris
2019-12-15,48.379999999999995,Paris
2019-12-16,48.74,Paris
2019-12-17,53.24,Paris
2019-12-18,47.120000000000005,Paris
2019-12-19,53.6,Paris
2019-12-20,51.620000000000005,Paris
2019-12-21,47.120000000000005,Paris
2019-12-22,48.019999999999996,Paris
2019-12-23,48.019999999999996,Paris
2019-12-24,50.36,Paris
2019-12-25,47.120000000000005,Paris
2019-12-26,44.06,Paris
2019-12-27,48.019999999999996,Paris
2019-12-28,43.52,Paris
2019-12-29,36.5,Paris
2019-12-30,37.22,Paris
2019-12-31,35.24,Paris
2020-01-01,34.88,Paris
2020-01-02,43.52,Paris
2020-01-03,48.92,Paris
2020-01-04,42.620000000000005,Paris
2020-01-05,44.6,Paris
2020-01-06,39.92,Paris
2020-01-07,45.32,Paris
2020-01-08,52.519999999999996,Paris
2020-01-09,52.34,Paris
2020-01-10,46.4,Paris
2020-01-11,41.72,Paris
2020-01-12,43.879999999999995,Paris
2020-01-13,47.3,Paris
2020-01-14,51.08,Paris
2020-01-15,50.18,Paris
2020-01-16,47.66,Paris
2020-01-17,48.2,Paris
2020-01-18,40.82,Paris
2020-01-19,37.4,Paris
2020-01-20,35.78,Paris
2020-01-21,34.16,Paris
2020-01-22,30.2,Paris
2020-01-23,32.36,Paris
2020-01-24,31.1,Paris
2020-01-25,33.62,Paris
2020-01-26,41.36,Paris
2020-01-27,47.120000000000005,Paris
2020-01-28,42.8,Paris
2020-01-29,43.34,Paris
2020-01-30,46.4,Paris
2020-01-31,53.96,Paris
2020-02-01,53.78,Paris
2020-02-02,54.32,Paris
2020-02-03,52.519999999999996,Paris
2020-02-04,43.7,Paris
2020-02-05,44.42,Paris
2020-02-06,39.92,Paris
2020-02-07,42.980000000000004,Paris
2020-02-08,48.2,Paris
2020-02-09,50.0,Paris
2020-02-10,49.46,Paris
2020-02-11,42.980000000000004,Paris
2020-02-12,42.980000000000004,Paris
2020-02-13,46.58,Paris
2020-02-14,48.74,Paris
2020-02-15,49.64,Paris
2020-02-16,56.480000000000004,Paris
2020-02-17,48.2,Paris
2020-02-18,45.5,Paris
2020-02-19,44.78,Paris
2020-02-20,47.120000000000005,Paris
2020-02-21,43.52,Paris
2020-02-22,48.019999999999996,Paris
2020-02-23,52.7,Paris
2020-02-24,51.980000000000004,Paris
2020-02-25,46.04,Paris
2020-02-26,39.74,Paris
2020-02-27,40.64,Paris
2020-02-28,41.36,Paris
2020-02-29,48.56,Paris
2020-03-01,42.620000000000005,Paris
2020-03-02,43.34,Paris
2020-03-03,41.0,Paris
2020-03-04,41.72,Paris
2020-03-05,47.480000000000004,Paris
2020-03-06,43.7,Paris
2020-03-07,44.06,Paris
2020-03-08,47.480000000000004,Paris
2020-03-09,46.4,Paris
2020-03-10,52.519999999999996,Paris
2020-03-11,57.56,Paris
2020-03-12,50.900000000000006,Paris
2020-03-13,46.94,Paris
2020-03-14,47.480000000000004,Paris
2020-03-15,51.980000000000004,Paris
2020-03-16,47.84,Paris
2020-03-17,50.72,Paris
2020-03-18,55.22,Paris
2020-03-19,55.400000000000006,Paris
2020-03-20,50.540000000000006,Paris
2020-03-21,44.42,Paris
2020-03-22,45.32,Paris
2020-03-23,43.16,Paris
2020-03-24,43.34,Paris
2020-03-25,42.980000000000004,Paris
2020-03-26,42.44,Paris
2020-03-27,44.6,Paris
2020-03-28,48.379999999999995,Paris
2020-03-29,42.8,Paris
2020-03-30,39.56,Paris
2020-03-31,43.34,Paris
2020-04-01,43.16,Paris
2020-04-02,42.26,Paris
2020-04-03,49.64,Paris
2020-04-04,51.620000000000005,Paris
2020-04-05,58.1,Paris
2020-04-06,53.78,Paris
2020-04-07,58.82,Paris
2020-04-08,62.96,Paris
2020-04-09,64.22,Paris
2020-04-10,63.68000000000001,Paris
2020-04-11,64.22,Paris
2020-04-12,62.6,Paris
2020-04-13,53.96,Paris
2020-04-14,45.14,Paris
2020-04-15,51.980000000000004,Paris
2020-04-16,62.24,Paris
2020-04-17,64.22,Paris
2020-04-18,60.620000000000005,Paris
2020-04-19,58.1,Paris
2020-04-20,59.0,Paris
2020-04-21,58.64,Paris
2020-04-22,60.980000000000004,Paris
2020-04-23,64.03999999999999,Paris
2020-04-24,63.86,Paris
2020-04-25,58.64,Paris
2020-04-26,55.76,Paris
2020-04-27,61.519999999999996,Paris
2020-04-28,59.0,Paris
2020-04-29,52.879999999999995,Paris
2020-04-30,50.540000000000006,Paris
2020-05-01,52.879999999999995,Paris
2020-05-02,53.06,Paris
2020-05-03,55.94,Paris
2020-05-04,57.92,Paris
2020-05-05,53.78,Paris
2020-05-06,59.0,Paris
2020-05-07,59.72,Paris
2020-05-08,62.42,Paris
2020-05-09,60.26,Paris
2020-05-10,60.44,Paris
2020-05-11,48.74,Paris
2020-05-12,48.379999999999995,Paris
2020-05-13,50.0,Paris
2020-05-14,49.46,Paris
2020-05-15,52.16,Paris
2020-05-16,55.22,Paris
2020-05-17,57.56,Paris
2020-05-18,61.16,Paris
2020-05-19,61.88,Paris
2020-05-20,67.1,Paris
2020-05-21,73.03999999999999,Paris
2020-05-22,69.62,Paris
2020-05-23,55.22,Paris
2020-05-24,58.82,Paris
2020-05-25,62.78,Paris
2020-05-26,66.2,Paris
2020-05-27,67.28,Paris
2020-05-28,64.22,Paris
2020-05-29,64.94,Paris
2020-05-30,66.02,Paris
2020-05-31,65.84,Paris
2020-06-01,67.46000000000001,Paris
2020-06-02,72.14,Paris
2020-06-03,67.28,Paris
2020-06-04,50.900000000000006,Paris
2020-06-05,55.94,Paris
2020-06-06,57.74,Paris
2020-06-07,57.74,Paris
2020-06-08,56.66,Paris
2020-06-09,56.84,Paris
2020-06-10,59.0,Paris
2020-06-11,62.24,Paris
2020-06-12,61.16,Paris
2020-06-13,64.94,Paris
2020-06-14,63.68000000000001,Paris
2020-06-15,64.4,Paris
2020-06-16,64.58000000000001,Paris
2020-06-17,63.86,Paris
2020-06-18,62.96,Paris
2020-06-19,62.6,Paris
2020-06-20,66.56,Paris
2020-06-21,64.4,Paris
2020-06-22,62.96,Paris
2020-06-23,71.96000000000001,Paris
2020-06-24,77.72,Paris
2020-06-25,80.6,Paris
2020-06-26,74.30000000000001,Paris
2020-06-27,68.18,Paris
2020-06-28,66.56,Paris
2020-06-29,64.4,Paris
2020-06-30,65.48,Paris
2020-07-01,68.72,Paris
2020-07-02,64.22,Paris
2020-07-03,63.5,Paris
2020-07-04,66.2,Paris
2020-07-05,69.08000000000001,Paris
2020-07-06,62.06,Paris
2020-07-07,63.68000000000001,Paris
2020-07-08,68.53999999999999,Paris
2020-07-09,74.30000000000001,Paris
2020-07-10,66.74000000000001,Paris
2020-07-11,62.78,Paris
2020-07-12,64.75999999999999,Paris
2020-07-13,68.0,Paris
2020-07-14,65.66,Paris
2020-07-15,65.12,Paris
2020-07-16,64.58000000000001,Paris
2020-07-17,68.72,Paris
2020-07-18,70.88,Paris
2020-07-19,71.96000000000001,Paris
2020-07-20,68.0,Paris
2020-07-21,66.02,Paris
2020-07-22,66.02,Paris
2020-07-23,69.98,Paris
2020-07-24,68.72,Paris
2020-07-25,70.7,Paris
2020-07-26,68.9,Paris
2020-07-27,74.66,Paris
2020-07-28,69.62,Paris
2020-07-29,66.74000000000001,Paris
2020-07-30,73.58000000000001,Paris
2020-07-31,83.30000000000001,Paris
2020-08-01,74.30000000000001,Paris
2020-08-02,67.82,Paris
2020-08-03,63.31999999999999,Paris
2020-08-04,65.66,Paris
2020-08-05,73.22,Paris
2020-08-06,78.80000000000001,Paris
2020-08-07,84.74000000000001,Paris
2020-08-08,85.1,Paris
2020-08-09,86.9,Paris
2020-08-10,81.86,Paris
2020-08-11,82.22,Paris
2020-08-12,81.68,Paris
2020-08-13,75.56,Paris
2020-08-14,70.88,Paris
2020-08-15,71.6,Paris
2020-08-16,69.80000000000001,Paris
2020-08-17,66.92,Paris
2020-08-18,70.34,Paris
2020-08-19,70.88,Paris
2020-08-20,78.62,Paris
2020-08-21,77.18,Paris
2020-08-22,70.52,Paris
2020-08-23,66.2,Paris
2020-08-24,64.22,Paris
2020-08-25,69.62,Paris
2020-08-26,68.18,Paris
2020-08-27,66.38,Paris
2020-08-28,62.96,Paris
2020-08-29,58.1,Paris
2020-08-30,59.900000000000006,Paris
2020-08-31,59.72,Paris
2020-09-01,59.540000000000006,Paris
2020-09-02,60.620000000000005,Paris
2020-09-03,70.52,Paris
2020-09-04,73.58000000000001,Paris
2020-09-05,63.14,Paris
2020-09-06,58.82,Paris
2020-09-07,62.24,Paris
2020-09-08,67.28,Paris
2020-09-09,71.42,Paris
2020-09-10,68.53999999999999,Paris
2020-09-11,67.82,Paris
2020-09-12,62.96,Paris
2020-09-13,67.46000000000001,Paris
2020-09-14,74.12,Paris
2020-09-15,79.34,Paris
2020-09-16,75.02,Paris
2020-09-17,68.36,Paris
2020-09-18,66.92,Paris
2020-09-19,74.48,Paris
2020-09-20,73.03999999999999,Paris
2020-09-21,66.56,Paris
2020-09-22,65.12,Paris
2020-09-23,65.30000000000001,Paris
2020-09-24,56.480000000000004,Paris
2020-09-25,51.8,Paris
2020-09-26,51.620000000000005,Paris
2020-09-27,53.78,Paris
2020-09-28,55.22,Paris
2020-09-29,59.36,Paris
2020-09-30,61.519999999999996,Paris
2020-10-01,57.019999999999996,Paris
2020-10-02,54.14,Paris
2020-10-03,53.96,Paris
2020-10-04,52.879999999999995,Paris
2020-10-05,53.42,Paris
2020-10-06,55.58,Paris
2020-10-07,56.84,Paris
2020-10-08,60.8,Paris
2020-10-09,58.82,Paris
2020-10-10,52.7,Paris
2020-10-11,50.72,Paris
2020-10-12,49.46,Paris
2020-10-13,49.64,Paris
2020-10-14,49.1,Paris
2020-10-15,49.1,Paris
2020-10-16,49.64,Paris
2020-10-17,49.46,Paris
2020-10-18,49.28,Paris
2020-10-19,50.0,Paris
2020-10-20,54.68,Paris
2020-10-21,62.24,Paris
2020-10-22,61.16,Paris
2020-10-23,60.26,Paris
2020-10-24,57.2,Paris
2020-10-25,53.6,Paris
2020-10-26,50.900000000000006,Paris
2020-10-27,50.0,Paris
2020-10-28,54.14,Paris
2020-10-29,54.68,Paris
2020-10-30,58.1,Paris
2020-10-31,57.74,Paris
2020-11-01,60.44,Paris
2020-11-02,60.980000000000004,Paris
2020-11-03,47.66,Paris
2020-11-04,43.16,Paris
2020-11-05,43.52,Paris
2020-11-06,44.06,Paris
2020-11-07,53.24,Paris
2020-11-08,57.379999999999995,Paris
2020-11-09,56.66,Paris
2020-11-10,54.86,Paris
2020-11-11,52.16,Paris
2020-11-12,52.16,Paris
2020-11-13,53.78,Paris
2020-11-14,56.3,Paris
2020-11-15,55.94,Paris
2020-11-16,51.8,Paris
2020-11-17,52.879999999999995,Paris
2020-11-18,52.16,Paris
2020-11-19,49.1,Paris
2020-11-20,43.52,Paris
2020-11-21,45.14,Paris
2020-11-22,46.4,Paris
2020-11-23,49.1,Paris
2020-11-24,44.78,Paris
2020-11-25,45.5,Paris
2020-11-26,44.06,Paris
2020-11-27,43.16,Paris
2020-11-28,41.54,Paris
2020-11-29,36.5,Paris
2020-11-30,37.04,Paris
2020-12-01,44.24,Paris
2020-12-02,44.42,Paris
2020-12-03,43.16,Paris
2020-12-04,42.44,Paris
2020-12-05,40.1,Paris
2020-12-06,38.3,Paris
2020-12-07,35.6,Paris
2020-12-08,36.32,Paris
2020-12-09,34.7,Paris
2020-12-10,40.1,Paris
2020-12-11,46.58,Paris
2020-12-12,47.120000000000005,Paris
2020-12-13,41.9,Paris
2020-12-14,50.18,Paris
2020-12-15,49.46,Paris
2020-12-16,45.32,Paris
2020-12-17,48.56,Paris
2020-12-18,46.4,Paris
2020-12-19,48.56,Paris
2020-12-20,48.56,Paris
2020-12-21,49.46,Paris
2020-12-22,57.379999999999995,Paris
2020-12-23,53.78,Paris
2020-12-24,43.16,Paris
2020-12-25,37.94,Paris
2020-12-26,37.58,Paris
2020-12-27,41.9,Paris
2020-12-28,38.480000000000004,Paris
2020-12-29,38.480000000000004,Paris
2020-12-30,39.74,Paris
2020-12-31,38.12,Paris
2021-01-01,33.44,Paris
2021-01-02,32.72,Paris
2021-01-03,35.78,Paris
2021-01-04,35.78,Paris
2021-01-05,35.78,Paris
2021-01-06,36.86,Paris
2021-01-07,35.78,Paris
2021-01-08,34.52,Paris
