time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-07-23,32.4,29.0,36.0,0.0,,216.0,13.3,,1008.6,
2022-07-24,32.7,30.0,37.0,0.0,,228.0,14.1,,1007.0,
2022-07-25,32.7,30.0,36.6,0.0,,204.0,12.0,,1007.4,
2022-07-26,31.8,30.0,35.0,0.0,,215.0,15.0,,1007.5,
2022-07-27,31.4,29.0,34.5,0.0,,237.0,12.2,,1007.1,
2022-07-28,31.8,29.0,36.0,0.0,,230.0,13.1,,1006.2,
2022-07-29,32.4,30.0,36.0,0.1,,214.0,9.9,,1004.7,
2022-07-30,30.2,25.7,33.0,0.8,,114.0,9.6,,1004.3,
2022-07-31,31.4,29.0,34.2,0.0,,254.0,10.3,,1004.3,
2022-08-01,31.8,29.0,35.0,0.0,,231.0,11.1,,1005.7,
2022-08-02,31.8,28.0,35.0,3.5,,223.0,10.6,,1007.0,
2022-08-03,29.2,28.0,31.0,13.8,,49.0,9.8,,1006.7,
2022-08-04,27.4,25.4,28.5,19.5,,276.0,11.6,,1004.6,
2022-08-05,26.8,25.0,28.7,30.1,,102.0,14.0,,1007.0,
2022-08-06,28.3,26.9,31.4,4.6,,80.0,11.4,,1007.5,
2022-08-07,30.5,27.7,34.0,3.4,,88.0,14.2,,1006.6,
2022-08-08,29.1,27.0,31.0,13.0,,88.0,14.6,,1006.1,
2022-08-09,27.1,26.0,28.2,50.1,,80.0,21.9,,1003.5,
2022-08-10,27.5,26.0,29.0,66.8,,113.0,28.5,,1003.5,
2022-08-11,27.1,25.0,29.0,26.0,,103.0,17.5,,1007.3,
2022-08-12,26.5,24.9,28.0,16.2,,79.0,10.2,,1008.6,
2022-08-13,28.7,26.0,31.0,2.8,,64.0,9.9,,1007.8,
2022-08-14,29.6,27.0,32.1,0.5,,145.0,10.3,,1007.1,
2022-08-15,30.4,28.0,33.7,1.6,,132.0,9.3,,1006.0,
2022-08-16,30.3,28.7,33.2,3.9,,81.0,10.0,,1005.6,
2022-08-17,29.1,26.9,31.5,5.8,,114.0,17.5,,1005.6,
2022-08-18,28.8,26.0,31.0,3.7,,85.0,11.6,,1005.2,
2022-08-19,29.2,27.4,32.1,6.5,,89.0,11.9,,1004.7,
2022-08-20,28.7,26.8,32.0,10.9,,121.0,18.9,,1007.0,
2022-08-21,29.7,27.8,32.0,3.2,,130.0,15.4,,1008.2,
2022-08-22,30.6,28.0,33.4,1.3,,226.0,11.8,,1006.8,
2022-08-23,31.7,29.0,35.2,0.1,,265.0,10.0,,1005.1,
2022-08-24,32.1,29.6,36.0,4.7,,72.0,18.7,,1002.1,
2022-08-25,27.1,25.2,29.0,12.3,,121.0,28.4,,1005.4,
2022-08-26,29.5,28.0,31.2,4.8,,146.0,16.1,,1010.3,
2022-08-27,30.2,27.9,33.0,0.0,,237.0,10.1,,1009.4,
2022-08-28,30.8,28.8,33.8,0.9,,214.0,10.5,,1008.2,
2022-08-29,30.3,28.9,33.0,1.4,,100.0,9.7,,1009.9,
2022-08-30,30.2,28.0,33.0,4.8,,202.0,9.0,,1009.0,
2022-08-31,30.2,28.5,32.4,4.6,,11.0,8.1,,1006.8,
2022-09-01,30.0,28.3,33.0,0.8,,28.0,11.1,,1007.9,
2022-09-02,29.9,28.0,32.0,0.0,,3.0,19.4,,1006.3,
2022-09-03,30.1,27.7,32.0,0.0,,333.0,22.6,,1003.3,
2022-09-04,30.7,28.0,33.2,0.0,,333.0,19.6,,1003.3,
2022-09-05,31.4,29.6,34.0,0.0,,324.0,13.0,,1004.6,
2022-09-06,31.3,29.0,35.0,0.0,,74.0,11.2,,1007.9,
2022-09-07,29.4,27.7,31.0,7.3,,90.0,17.9,,1013.0,
2022-09-08,30.1,28.0,33.0,0.6,,74.0,14.5,,1014.0,
2022-09-09,30.5,28.0,34.0,0.0,,74.0,11.4,,1013.0,
2022-09-10,29.7,27.8,32.8,1.1,,179.0,9.8,,1011.3,
2022-09-11,30.2,27.0,34.0,0.1,,209.0,8.9,,1009.3,
2022-09-12,31.6,28.8,35.0,0.0,,256.0,10.3,,1007.5,
2022-09-13,32.2,29.0,35.3,0.0,,243.0,8.9,,1007.4,
2022-09-14,32.4,30.0,35.0,0.0,,282.0,11.2,,1007.1,
2022-09-15,31.7,29.0,35.0,0.0,,239.0,8.8,,1005.9,
2022-09-16,31.5,28.7,35.0,1.4,,229.0,8.4,,1005.0,
2022-09-17,31.6,29.0,34.7,0.5,,210.0,10.8,,1005.9,
2022-09-18,31.7,28.7,35.6,2.7,,230.0,13.3,,1005.5,
2022-09-19,29.5,25.0,33.0,1.1,,228.0,12.6,,1005.9,
2022-09-20,30.0,29.0,33.0,2.2,,91.0,16.5,,1007.8,
2022-09-21,29.4,27.7,32.1,2.7,,103.0,21.7,,1010.4,
2022-09-22,29.5,28.0,33.0,0.4,,100.0,16.7,,1010.9,
2022-09-23,29.2,27.0,32.0,0.8,,56.0,11.3,,1010.7,
2022-09-24,29.1,27.0,32.0,0.0,,89.0,18.6,,1010.9,
2022-09-25,29.1,27.0,33.0,0.0,,83.0,13.0,,1010.3,
2022-09-26,30.0,27.6,34.0,0.0,,67.0,14.0,,1009.1,
2022-09-27,30.3,28.7,34.0,1.7,,84.0,22.5,,1007.4,
2022-09-28,29.9,28.0,32.0,6.4,,93.0,25.9,,1007.6,
2022-09-29,28.5,25.0,31.2,12.8,,95.0,21.8,,1009.7,
2022-09-30,26.6,24.7,29.0,10.8,,97.0,15.8,,1011.9,
2022-10-01,28.5,26.0,32.0,6.9,,97.0,16.1,,1012.4,
2022-10-02,29.8,28.0,33.0,8.0,,97.0,17.9,,1012.5,
2022-10-03,30.0,28.0,33.0,0.2,,85.0,10.7,,1013.2,
2022-10-04,29.4,27.0,31.5,0.9,,91.0,9.7,,1013.5,
2022-10-05,29.9,28.0,33.0,0.2,,95.0,17.2,,1013.9,
2022-10-06,29.6,28.0,32.0,4.1,,94.0,16.7,,1014.4,
2022-10-07,29.4,27.3,32.2,2.5,,80.0,14.6,,1014.5,
2022-10-08,27.7,25.0,31.0,0.4,,66.0,15.2,,1015.3,
2022-10-09,28.2,24.6,32.0,0.1,,29.0,16.6,,1016.3,
2022-10-10,24.7,22.0,27.5,0.0,,13.0,25.1,,1018.4,
2022-10-11,24.1,21.0,27.0,0.0,,26.0,14.3,,1017.0,
2022-10-12,25.2,22.0,29.0,0.0,,45.0,15.9,,1015.3,
2022-10-13,26.5,23.5,29.2,0.0,,40.0,14.7,,1013.5,
2022-10-14,27.2,25.0,30.2,0.0,,47.0,14.5,,1011.9,
2022-10-15,27.7,24.9,30.0,0.0,,12.0,15.6,,1011.2,
2022-10-16,28.6,26.0,30.3,0.0,,352.0,20.8,,1009.7,
2022-10-17,27.9,26.0,29.0,1.3,,10.0,30.6,,1009.4,
2022-10-18,21.1,17.0,27.0,15.9,,42.0,28.5,,1013.4,
2022-10-19,23.2,18.0,26.0,0.0,,49.0,20.2,,1015.6,
2022-10-20,25.3,23.0,28.0,0.0,,90.0,22.1,,1017.2,
2022-10-21,25.9,23.7,29.0,0.0,,91.0,15.7,,1016.9,
2022-10-22,26.6,23.0,30.6,0.0,,65.0,11.5,,1015.5,
2022-10-23,27.2,25.0,30.0,0.0,,55.0,13.5,,1014.5,
2022-10-24,26.1,24.5,29.0,0.0,,95.0,20.4,,1015.5,
2022-10-25,24.6,23.0,27.0,0.0,,100.0,24.9,,1017.7,
2022-10-26,24.6,22.0,27.8,0.0,,97.0,17.3,,1016.9,
2022-10-27,25.3,22.9,29.0,0.0,,100.0,16.5,,1015.7,
2022-10-28,25.9,24.0,30.1,0.0,,78.0,16.3,,1015.2,
2022-10-29,26.6,24.0,29.0,0.0,,26.0,17.5,,1014.1,
2022-10-30,25.9,23.0,29.0,0.0,,28.0,20.8,,1011.7,
2022-10-31,25.8,23.0,28.0,0.0,,14.0,30.4,,1009.2,
2022-11-01,22.7,19.0,26.0,23.0,,14.0,28.6,,1008.8,
2022-11-02,19.8,19.2,20.6,33.3,,359.0,19.3,,1008.5,
2022-11-03,22.5,20.5,24.0,30.8,,94.0,21.0,,1011.1,
2022-11-04,23.4,22.0,25.2,6.1,,88.0,17.1,,1015.9,
2022-11-05,21.4,19.8,23.0,1.5,,45.0,15.7,,1018.9,
2022-11-06,20.3,18.8,22.0,8.1,,39.0,10.7,,1018.6,
2022-11-07,21.0,19.3,23.0,4.2,,14.0,10.2,,1017.4,
2022-11-08,22.0,20.0,23.2,49.0,,25.0,11.3,,1017.4,
2022-11-09,24.1,21.9,26.1,0.0,,28.0,9.7,,1017.2,
2022-11-10,25.1,23.5,27.0,0.0,,98.0,12.3,,1016.5,
2022-11-11,25.5,24.0,29.0,0.0,,107.0,12.5,,1016.1,
2022-11-12,24.9,23.9,27.0,0.0,,65.0,8.4,,1015.0,
2022-11-13,25.2,22.7,28.0,0.0,,62.0,8.9,,1015.4,
2022-11-14,25.1,23.0,27.5,0.0,,93.0,16.1,,1016.3,
2022-11-15,25.6,24.0,28.0,0.0,,83.0,13.2,,1015.1,
2022-11-16,25.3,23.9,28.0,0.1,,98.0,20.9,,1014.5,
2022-11-17,25.4,23.0,28.0,0.1,,83.0,15.4,,1014.0,
2022-11-18,25.3,23.0,28.0,0.0,,75.0,14.0,,1015.3,
2022-11-19,26.0,24.0,28.2,0.0,,70.0,9.9,,1014.9,
2022-11-20,25.3,23.7,27.3,0.0,,71.0,13.5,,1013.7,
2022-11-21,24.6,23.7,26.0,1.7,,84.0,20.3,,1013.1,
2022-11-22,24.5,23.0,26.0,0.5,,90.0,21.0,,1012.6,
2022-11-23,24.4,23.7,26.0,29.0,,92.0,17.7,,1013.3,
2022-11-24,22.9,21.9,24.0,15.6,,90.0,21.4,,1014.4,
2022-11-25,23.3,22.0,25.5,13.9,,58.0,16.2,,1015.2,
2022-11-26,23.1,22.0,24.0,0.2,,52.0,11.0,,1014.6,
2022-11-27,24.6,22.6,26.0,3.6,,88.0,22.3,,1011.8,
2022-11-28,26.7,24.0,29.0,3.4,,126.0,12.4,,1011.9,
2022-11-29,26.8,24.7,30.6,0.0,,86.0,11.4,,1012.9,
2022-11-30,22.4,18.1,25.6,0.0,,22.0,17.2,,1017.1,
2022-12-01,15.5,13.5,18.0,1.3,,11.0,20.8,,1021.1,
2022-12-02,14.7,11.7,17.0,0.0,,359.0,17.8,,1020.4,
2022-12-03,17.9,15.7,20.1,0.0,,355.0,14.7,,1017.6,
2022-12-04,20.0,18.8,21.0,0.0,,342.0,17.4,,1018.5,
2022-12-05,16.9,15.0,19.0,0.0,,0.0,21.7,,1020.7,
2022-12-06,15.8,13.8,18.0,0.0,,0.0,17.7,,1020.3,
2022-12-07,17.9,14.7,21.4,0.0,,10.0,15.0,,1019.2,
2022-12-08,19.3,16.7,22.0,0.0,,3.0,13.2,,1018.0,
2022-12-09,19.4,17.0,22.0,0.0,,359.0,16.8,,1016.2,
2022-12-10,18.3,15.0,22.0,0.0,,8.0,18.5,,1015.9,
2022-12-11,16.3,14.0,18.0,0.0,,9.0,20.5,,1016.8,
2022-12-12,16.1,14.8,18.0,0.0,,11.0,22.1,,1018.8,
2022-12-13,13.9,12.0,16.0,2.2,,15.0,17.7,,1020.0,
2022-12-14,12.0,11.0,13.0,6.7,,20.0,18.2,,1021.9,
2022-12-15,13.7,11.6,16.0,12.7,,36.0,11.5,,1018.3,
2022-12-16,16.0,15.0,17.0,2.8,,7.0,14.1,,1017.7,
2022-12-17,13.3,11.5,15.0,1.0,,12.0,31.0,,1025.5,
2022-12-18,12.5,10.0,15.0,0.0,,27.0,22.8,,1026.5,
2022-12-19,13.4,9.2,17.5,0.0,,53.0,12.7,,1022.0,
2022-12-20,17.2,14.6,20.0,0.0,,33.0,15.8,,1018.1,
2022-12-21,17.5,15.8,19.1,0.0,,359.0,17.1,,1016.7,
2022-12-22,17.5,14.0,21.4,0.0,,24.0,15.8,,1016.7,
2022-12-23,16.9,13.0,20.0,0.0,,62.0,13.7,,1018.9,
2022-12-24,16.6,13.0,21.0,0.0,,78.0,11.6,,1021.0,
2022-12-25,16.0,13.0,19.0,0.0,,64.0,10.5,,1022.1,
2022-12-26,16.6,14.0,20.0,0.0,,84.0,12.5,,1022.7,
2022-12-27,17.1,14.0,20.0,0.0,,69.0,12.7,,1022.4,
2022-12-28,17.7,15.0,21.0,0.0,,43.0,14.4,,1022.6,
2022-12-29,16.3,14.0,18.1,0.0,,11.0,16.5,,1024.5,
2022-12-30,14.4,11.0,17.0,0.0,,13.0,17.0,,1025.7,
2022-12-31,14.6,11.0,17.0,0.0,,1.0,19.2,,1025.2,
2023-01-01,15.8,13.8,18.0,1.5,,5.0,15.1,,1023.7,
2023-01-02,18.2,17.0,20.0,2.4,,1.0,16.6,,1023.3,
2023-01-03,16.8,15.2,18.0,0.0,,19.0,14.8,,1024.0,
2023-01-04,16.9,15.8,18.2,0.0,,25.0,12.1,,1023.5,
2023-01-05,18.9,17.0,21.0,0.0,,48.0,9.7,,1023.3,
2023-01-06,20.4,17.7,24.0,0.0,,25.0,14.0,,1022.8,
2023-01-07,19.7,17.8,23.0,0.0,,38.0,12.1,,1020.5,
2023-01-08,19.5,17.9,21.1,1.1,,67.0,14.5,,1019.8,
2023-01-09,19.0,17.9,20.1,2.4,,10.0,14.7,,1019.4,
2023-01-10,18.1,17.4,19.4,5.6,,27.0,10.1,,1018.8,
2023-01-11,18.8,17.0,21.0,0.5,,83.0,12.7,,1017.4,
2023-01-12,20.2,18.0,22.0,1.0,,91.0,23.8,,1013.7,
2023-01-13,22.9,21.0,25.0,4.5,,136.0,13.5,,1010.7,
2023-01-14,23.4,20.8,26.0,1.5,,199.0,10.7,,1009.2,
2023-01-15,17.7,12.7,21.2,0.0,,351.0,22.8,,1014.8,
2023-01-16,11.7,11.0,13.0,0.0,,14.0,18.3,,1022.3,
2023-01-17,11.7,9.9,13.2,0.0,,1.0,16.0,,1024.2,
2023-01-18,13.6,11.0,16.0,0.0,,355.0,18.2,,1024.9,
2023-01-19,15.4,12.0,18.0,0.0,,345.0,12.1,,1022.8,
2023-01-20,17.0,15.9,18.3,0.3,,359.0,12.0,,1021.8,
2023-01-21,17.8,16.0,20.3,4.5,,88.0,16.8,,1019.4,
2023-01-22,19.4,17.0,23.0,0.9,,60.0,12.1,,1016.4,
2023-01-23,19.1,16.5,22.0,0.0,,305.0,7.2,,1016.1,
2023-01-24,15.7,12.8,19.0,0.0,,10.0,30.7,,1024.9,
2023-01-25,12.2,10.0,14.0,0.0,,18.0,15.4,,1023.5,
2023-01-26,15.6,12.3,18.0,0.0,,39.0,10.3,,1019.4,
2023-01-27,15.8,13.0,18.0,0.0,,4.0,23.0,,1023.2,
2023-01-28,13.1,11.0,16.0,0.0,,23.0,21.0,,1024.5,
2023-01-29,12.7,10.0,15.0,0.0,,27.0,16.4,,1024.1,
2023-01-30,14.8,10.0,19.0,0.0,,20.0,10.3,,1022.4,
2023-01-31,17.8,14.0,22.0,0.0,,81.0,14.9,,1017.7,
2023-02-01,20.9,18.0,25.0,0.0,,77.0,12.9,,1015.2,
2023-02-02,20.3,18.0,24.0,0.0,,85.0,19.2,,1017.7,
2023-02-03,19.0,17.0,21.0,0.0,,87.0,15.7,,1018.5,
2023-02-04,18.5,17.0,20.0,3.0,,93.0,19.2,,1017.2,
2023-02-05,18.9,17.8,20.1,0.6,,72.0,14.2,,1015.7,
2023-02-06,19.8,18.0,22.6,0.0,,15.0,8.4,,1014.4,
2023-02-07,21.4,19.7,24.0,0.0,,56.0,9.2,,1015.1,
2023-02-08,19.4,18.0,21.0,0.0,,91.0,19.0,,1016.7,
2023-02-09,20.5,18.0,24.0,0.5,,81.0,18.0,,1015.9,
2023-02-10,21.7,19.9,25.0,0.0,,38.0,9.3,,1014.8,
2023-02-11,20.9,19.0,23.0,0.3,,90.0,23.2,,1013.8,
2023-02-12,22.2,20.0,25.0,0.7,,96.0,23.3,,1013.2,
2023-02-13,24.1,19.6,28.0,0.3,,55.0,15.6,,1013.3,
2023-02-14,17.8,16.5,19.0,0.1,,358.0,22.8,,1019.3,
2023-02-15,15.9,13.0,18.1,0.0,,20.0,16.5,,1023.7,
2023-02-16,16.7,14.0,19.0,0.0,,34.0,13.9,,1024.8,
2023-02-17,18.9,16.0,22.0,0.0,,55.0,13.4,,1021.2,
2023-02-18,21.4,18.0,25.5,0.0,,46.0,9.5,,1018.0,
2023-02-19,23.3,20.9,27.0,0.0,,353.0,10.5,,1017.6,
2023-02-20,20.6,19.0,23.2,0.0,,56.0,15.1,,1019.1,
2023-02-21,18.5,16.7,22.0,0.0,,92.0,21.4,,1022.2,
2023-02-22,17.3,15.0,20.0,0.0,,92.0,17.5,,1022.1,
2023-02-23,18.5,15.7,21.0,0.0,,77.0,14.3,,1018.5,
2023-02-24,20.5,17.6,24.0,0.0,,5.0,16.6,,1018.7,
2023-02-25,17.3,15.0,20.0,0.0,,18.0,19.8,,1026.7,
2023-02-26,16.7,14.0,20.0,0.0,,30.0,17.1,,1029.3,
2023-02-27,16.9,14.0,20.0,0.0,,85.0,16.8,,1027.2,
2023-02-28,17.8,15.0,21.0,0.0,,84.0,15.2,,1023.9,
2023-03-01,19.6,16.0,24.0,0.0,,152.0,8.2,,1021.5,
2023-03-02,20.5,18.7,23.0,0.0,,100.0,15.7,,1023.4,
2023-03-03,19.4,16.9,22.0,0.0,,96.0,16.6,,1024.4,
2023-03-04,19.8,18.0,22.4,0.0,,96.0,12.2,,1024.2,
2023-03-05,20.5,17.9,24.2,0.0,,96.0,15.0,,1023.5,
2023-03-06,20.6,17.0,25.0,0.0,,99.0,20.0,,1022.1,
2023-03-07,20.9,17.8,25.0,0.0,,84.0,13.3,,1020.6,
2023-03-08,21.6,19.0,24.4,0.0,,55.0,10.5,,1019.6,
2023-03-09,22.8,19.8,27.0,0.0,,334.0,8.2,,1017.6,
2023-03-10,23.3,21.0,27.0,0.0,,94.0,16.9,,1017.3,
2023-03-11,22.6,20.0,26.0,0.0,,76.0,14.4,,1017.9,
2023-03-12,22.9,20.0,25.5,1.7,,0.0,12.3,,1018.9,
2023-03-13,20.4,19.0,22.0,0.0,,53.0,11.7,,1020.5,
2023-03-14,20.1,19.0,22.0,0.0,,95.0,14.5,,1016.5,
2023-03-15,21.4,18.7,25.0,0.0,,76.0,14.1,,1017.0,
2023-03-16,22.4,19.0,26.1,0.0,,96.0,15.8,,1018.2,
2023-03-17,22.7,21.0,25.2,0.0,,71.0,14.5,,1016.5,
2023-03-18,22.8,20.0,26.0,0.0,,76.0,12.1,,1015.3,
2023-03-19,21.6,20.8,23.0,0.0,,92.0,22.6,,1014.6,
2023-03-20,23.2,21.0,26.5,1.7,,103.0,19.3,,1011.4,
2023-03-21,24.5,23.0,26.0,2.5,,169.0,14.6,,1008.9,
2023-03-22,25.2,24.4,26.0,2.6,,183.0,18.6,,1007.6,
2023-03-23,25.6,24.9,27.0,3.1,,184.0,17.2,,1008.3,
2023-03-24,25.7,23.8,28.0,4.3,,146.0,14.7,,1011.0,
2023-03-25,24.0,21.0,27.0,9.9,,107.0,21.6,,1012.7,
2023-03-26,21.1,19.5,22.5,33.2,,51.0,14.0,,1013.9,
2023-03-27,18.8,17.0,20.0,7.4,,62.0,18.2,,1016.0,
2023-03-28,18.5,16.0,20.3,4.4,,62.0,13.0,,1017.6,
2023-03-29,20.7,19.0,22.2,0.5,,80.0,18.3,,1015.1,
2023-03-30,21.1,19.9,22.0,0.5,,65.0,13.1,,1012.7,
2023-03-31,21.2,20.0,22.1,3.2,,91.0,17.6,,1012.9,
2023-04-01,21.3,20.0,23.0,4.6,,87.0,18.7,,1012.2,
2023-04-02,22.2,21.0,24.0,0.0,,90.0,19.2,,1011.8,
2023-04-03,22.0,21.0,23.0,0.0,,98.0,29.3,,1011.1,
2023-04-04,24.6,22.0,26.4,6.7,,132.0,20.6,,1009.0,
2023-04-05,25.9,25.0,28.0,3.0,,162.0,19.0,,1009.2,
2023-04-06,25.8,19.7,28.8,7.4,,195.0,16.2,,1010.8,
2023-04-07,21.6,19.0,24.3,0.0,,347.0,15.8,,1015.4,
2023-04-08,21.3,20.0,22.1,0.9,,78.0,14.3,,1020.0,
2023-04-09,20.4,18.0,22.0,0.5,,74.0,10.9,,1018.4,
2023-04-10,22.5,20.5,25.2,0.2,,86.0,17.2,,1014.5,
2023-04-11,25.0,23.0,27.1,0.0,,96.0,15.0,,1012.5,
2023-04-12,25.0,22.0,27.6,0.0,,108.0,10.7,,1012.2,
2023-04-13,24.6,22.8,27.0,0.1,,89.0,17.5,,1012.4,
2023-04-14,25.1,23.0,27.0,0.0,,90.0,13.4,,1010.7,
2023-04-15,26.6,24.0,30.0,1.6,,316.0,10.0,,1009.6,
2023-04-16,27.0,24.0,31.0,0.0,,327.0,9.6,,1009.4,
2023-04-17,26.6,24.0,29.2,1.6,,104.0,15.2,,1011.1,
2023-04-18,26.8,25.0,28.2,3.2,,147.0,16.4,,1010.0,
2023-04-19,26.4,22.0,28.0,16.8,,164.0,16.8,,1005.1,
2023-04-20,25.1,23.0,27.0,4.4,,92.0,12.4,,1003.8,
2023-04-21,24.8,23.8,26.0,5.6,,93.0,18.9,,1006.5,
2023-04-22,24.3,23.0,26.0,17.0,,92.0,30.5,,1009.6,
2023-04-23,24.4,23.0,26.0,1.3,,94.0,25.8,,1012.4,
2023-04-24,24.3,23.0,26.0,1.0,,79.0,17.1,,1013.8,
2023-04-25,21.6,20.0,23.0,0.4,,332.0,22.4,,1014.4,
2023-04-26,21.4,19.0,24.0,0.0,,355.0,15.8,,1014.8,
2023-04-27,23.6,22.0,26.0,0.0,,93.0,22.1,,1014.8,
2023-04-28,25.4,22.5,29.0,0.0,,91.0,15.7,,1013.3,
2023-04-29,25.8,24.0,28.0,1.8,,11.0,12.3,,1011.7,
2023-04-30,24.7,22.0,27.0,0.0,,344.0,12.8,,1012.3,
2023-05-01,25.0,23.8,27.0,0.1,,100.0,21.3,,1013.8,
2023-05-02,24.9,23.0,27.2,0.0,,92.0,19.8,,1014.9,
2023-05-03,26.6,24.0,30.0,0.2,,100.0,15.0,,1013.3,
2023-05-04,27.8,25.9,31.0,2.4,,131.0,16.3,,1008.5,
2023-05-05,28.0,26.0,30.2,0.8,,152.0,15.5,,1005.6,
2023-05-06,28.9,27.4,31.0,5.4,,185.0,18.2,,1004.1,
2023-05-07,27.1,23.3,30.0,20.3,,185.0,14.1,,1005.8,
2023-05-08,23.0,21.0,25.0,6.7,,42.0,12.9,,1011.0,
2023-05-09,24.3,22.0,27.0,0.4,,90.0,18.7,,1013.0,
2023-05-10,24.7,23.0,27.0,0.0,,93.0,22.8,,1013.3,
2023-05-11,24.3,22.6,26.0,0.0,,83.0,17.4,,1014.3,
2023-05-12,24.2,22.6,25.1,1.6,,33.0,11.4,,1014.9,
2023-05-13,22.8,21.8,24.0,7.2,,16.0,8.8,,1014.1,
2023-05-14,21.4,19.9,23.0,30.1,,80.0,10.6,,1011.6,
2023-05-15,24.8,21.6,28.0,0.0,,41.0,10.0,,1010.4,
2023-05-16,26.1,23.0,28.2,0.4,,115.0,11.5,,1009.3,
2023-05-17,27.9,24.0,31.0,0.2,,161.0,17.2,,1007.7,
2023-05-18,29.8,28.0,32.1,0.0,,208.0,14.9,,1006.8,
2023-05-19,29.8,27.5,32.1,0.2,,147.0,10.8,,1007.4,
2023-05-20,30.1,28.0,32.0,3.4,,168.0,13.3,,1008.3,
2023-05-21,30.3,29.0,32.0,7.6,,197.0,16.2,,1008.9,
2023-05-22,30.4,29.0,33.0,2.9,,208.0,16.5,,1008.0,
2023-05-23,27.8,25.8,30.2,6.6,,99.0,20.4,,1008.8,
2023-05-24,26.3,24.7,29.3,3.6,,92.0,23.7,,1009.9,
2023-05-25,27.5,25.4,30.0,1.8,,91.0,21.7,,1011.3,
2023-05-26,29.2,27.0,32.0,1.3,,98.0,20.0,,1011.5,
2023-05-27,29.6,27.0,33.0,1.9,,90.0,16.9,,1010.2,
2023-05-28,29.2,27.2,32.0,0.8,,74.0,11.9,,1009.5,
2023-05-29,29.6,26.0,33.0,0.0,,231.0,12.7,,1008.1,
2023-05-30,32.2,29.0,36.0,0.0,,244.0,10.8,,1004.1,
2023-05-31,33.4,31.6,37.0,5.3,,235.0,12.1,,1001.8,
2023-06-01,29.3,25.0,32.0,2.6,,207.0,9.9,,1002.7,
2023-06-02,31.0,28.5,35.0,0.8,,247.0,11.8,,1004.6,
2023-06-03,30.9,29.0,34.0,4.1,,209.0,11.3,,1007.5,
2023-06-04,30.8,29.0,33.3,8.8,,103.0,19.0,,1008.1,
2023-06-05,30.3,27.0,33.0,3.1,,100.0,20.5,,1007.7,
2023-06-06,28.5,26.5,31.0,42.9,,81.0,12.6,,1007.6,
2023-06-07,29.5,28.0,32.0,16.9,,128.0,13.9,,1008.3,
2023-06-08,29.3,27.8,32.0,16.6,,128.0,13.1,,1007.1,
2023-06-09,28.8,26.9,31.0,5.2,,102.0,9.5,,1004.0,
2023-06-10,29.5,26.0,32.0,5.3,,212.0,8.9,,1001.9,
2023-06-11,29.8,28.0,32.6,1.7,,58.0,8.7,,1001.4,
2023-06-12,30.4,28.0,33.0,0.6,,93.0,13.1,,1001.7,
2023-06-13,30.0,25.3,33.0,2.4,,200.0,10.1,,1002.5,
2023-06-14,28.1,26.0,30.2,25.4,,193.0,10.4,,1004.6,
2023-06-15,27.7,26.0,30.0,13.2,,33.0,9.2,,1005.1,
2023-06-16,27.0,25.3,28.7,37.2,,150.0,11.6,,1006.8,
2023-06-17,26.8,25.5,28.0,30.7,,83.0,12.7,,1009.0,
2023-06-18,29.1,27.0,31.0,8.3,,165.0,13.9,,1008.6,
2023-06-19,30.2,28.8,32.3,4.6,,197.0,18.0,,1007.2,
2023-06-20,30.6,28.0,33.0,4.8,,205.0,18.3,,1006.7,
2023-06-21,30.9,28.7,33.3,2.9,,209.0,19.0,,1007.2,
2023-06-22,31.0,29.6,33.0,4.8,,204.0,17.3,,1007.0,
2023-06-23,30.0,28.0,32.0,11.1,,186.0,15.5,,1006.4,
2023-06-24,29.4,26.7,30.0,8.7,,178.0,14.0,,1006.9,
2023-06-25,29.5,27.0,32.0,10.9,,132.0,13.2,,1008.0,
2023-06-26,30.2,28.0,32.3,0.5,,86.0,11.1,,1008.3,
2023-06-27,30.5,28.0,33.0,0.5,,107.0,14.8,,1009.4,
2023-06-28,30.0,28.6,32.0,2.3,,95.0,12.4,,1009.7,
2023-06-29,30.4,27.7,33.5,5.2,,216.0,10.7,,1006.9,
2023-06-30,30.5,28.8,33.0,5.6,,202.0,11.2,,1005.3,
2023-07-01,28.9,27.0,30.3,8.1,,128.0,11.4,,1006.4,
2023-07-02,27.7,26.0,29.0,12.5,,149.0,9.8,,1007.6,
2023-07-03,29.3,27.0,33.0,15.6,,174.0,12.0,,1008.5,
2023-07-04,29.3,27.0,32.0,8.3,,204.0,13.4,,1008.6,
2023-07-05,30.8,29.0,33.0,3.5,,208.0,17.8,,1008.2,
2023-07-06,30.4,27.0,33.0,3.9,,207.0,18.6,,1008.8,
2023-07-07,30.8,29.0,33.0,1.6,,202.0,18.7,,1009.4,
2023-07-08,30.8,29.0,33.0,1.5,,210.0,15.7,,1010.2,
2023-07-09,31.2,29.2,34.0,0.6,,209.0,15.8,,1009.8,
2023-07-10,31.2,29.0,34.3,0.2,,210.0,16.2,,1008.5,
2023-07-11,31.0,29.0,34.0,1.4,,212.0,16.5,,1008.3,
2023-07-12,31.0,29.0,34.0,0.7,,197.0,15.3,,1008.0,
2023-07-13,30.8,28.0,34.2,0.0,,174.0,8.7,,1006.7,
2023-07-14,31.8,29.0,35.0,1.9,,264.0,8.8,,1004.4,
